Time,Option_Description_orig,Expiration_Date,Strike_Price,Option_Type,TradeQuantity,Trade_Price,Option_Bid,Option_Ask,Delta,IV,Underlying_Price,Condition,Exchange,Aggressor
2025-05-23 08:30:32,30 MAY 25 138 P,2025-05-30,138.0,P,1,0.66,0.25,1.0,-0.09,0.6934,156.56,Spread,BEST,Between Bid/Ask
2025-05-23 08:30:32,30 MAY 25 180 C,2025-05-30,180.0,C,1,0.36,0.0,0.75,0.06,0.6228,156.56,Spread,BEST,Between Bid/Ask
2025-05-23 08:30:32,27 JUN 25 167.5 P,2025-06-27,167.5,P,1,17.5,15.0,17.5,-0.61,0.5766,156.56,,NYSE,Buyer (At Ask)
2025-05-23 08:30:43,20 JUN 25 155 P,2025-06-20,155.0,P,2,9.3,8.15,9.3,-0.44,0.5942000000000001,156.56,,BEST,Buyer (At Ask)
2025-05-23 08:30:44,20 JUN 25 170 C,2025-06-20,170.0,C,1,5.1,5.1,5.65,0.34,0.5711999999999999,156.56,,BOX,Seller (At Bid)
2025-05-23 08:31:03,6 JUN 25 152.5 C,2025-06-06,152.5,C,1,9.1,7.6,9.1,0.6,0.5946,155.7896,,NASDAQ,Buyer (At Ask)
2025-05-23 08:31:08,19 SEP 25 125 C,2025-09-19,125.0,C,1,40.0,39.25,40.0,0.79,0.6343,155.7896,,NYSE,Buyer (At Ask)
2025-05-23 08:31:10,30 MAY 25 160 C,2025-05-30,160.0,C,2,3.75,3.75,3.75,0.4,0.6259,155.7896,,BEST,Buyer (At Ask)
2025-05-23 08:31:14,30 MAY 25 142 P,2025-05-30,142.0,P,1,1.09,0.31,1.09,-0.14,0.6481999999999999,155.7896,,NYSE,Buyer (At Ask)
2025-05-23 08:31:15,6 JUN 25 160 C,2025-06-06,160.0,C,12,5.71,4.95,6.6,0.44,0.6063000000000001,155.7896,,PHLX,Between Bid/Ask
2025-05-23 08:31:19,18 JUL 25 160 C,2025-07-18,160.0,C,2,12.1,11.65,12.9,0.5,0.5579,155.7896,,BATS,Between Bid/Ask
2025-05-23 08:31:19,30 MAY 25 150 P,2025-05-30,150.0,P,1,2.8,0.88,3.0,-0.31,0.6073,155.7896,,ISE,Between Bid/Ask
2025-05-23 08:31:23,20 JUN 25 190 C,2025-06-20,190.0,C,10,1.2,1.2,1.44,0.11,0.5445,155.7896,,BEST,Seller (At Bid)
2025-05-23 08:31:28,6 JUN 25 152.5 C,2025-06-06,152.5,C,2,9.13,7.7,9.9,0.6,0.5972,155.7896,,AMEX,Between Bid/Ask
2025-05-23 08:31:30,16 JAN 26 145 C,2026-01-16,145.0,C,1,35.4,33.9,35.4,0.67,0.5895,155.7896,,BEST,Buyer (At Ask)
2025-05-23 08:31:30,30 MAY 25 160 C,2025-05-30,160.0,C,1,3.7,3.3,3.7,0.4,0.62,155.7896,,BEST,Buyer (At Ask)
2025-05-23 08:31:30,30 MAY 25 160 C,2025-05-30,160.0,C,1,3.7,3.3,3.7,0.4,0.62,155.7896,,BEST,Buyer (At Ask)
2025-05-23 08:31:36,19 SEP 25 50 P,2025-09-19,50.0,P,1,0.3,0.3,0.49,-0.01,0.9561,155.7896,,BOX,Seller (At Bid)
2025-05-23 08:31:43,30 MAY 25 142 P,2025-05-30,142.0,P,1,1.12,1.12,1.38,-0.15,0.6542,155.7896,,NYSE,Seller (At Bid)
2025-05-23 08:31:45,18 JUL 25 140 P,2025-07-18,140.0,P,1,7.0,7.0,7.25,-0.28,0.5952000000000001,155.7896,,PHLX,Seller (At Bid)
2025-05-23 08:31:45,30 MAY 25 170 C,2025-05-30,170.0,C,1,0.91,0.61,1.22,0.15,0.564,155.7896,,ISE,Between Bid/Ask
2025-05-23 08:31:48,30 MAY 25 160 C,2025-05-30,160.0,C,2,3.65,3.65,3.9,0.4,0.6141,155.7896,,BEST,Seller (At Bid)
2025-05-23 08:31:49,20 MAR 26 140 C,2026-03-20,140.0,C,6,41.4,39.8,42.95,0.7,0.5895,155.7896,,CBOE,Between Bid/Ask
2025-05-23 08:31:52,6 JUN 25 157.5 C,2025-06-06,157.5,C,1,7.7,6.15,7.7,0.5,0.6831999999999999,155.7896,,PHLX,Buyer (At Ask)
2025-05-23 08:32:01,20 JUN 25 140 P,2025-06-20,140.0,P,2,4.0,2.64,4.9,-0.24,0.6121,155.5401,,PHLX,Between Bid/Ask
2025-05-23 08:32:01,30 MAY 25 160 C,2025-05-30,160.0,C,1,3.3,3.3,3.85,0.38,0.5843,155.5401,,PHLX,Seller (At Bid)
2025-05-23 08:32:01,15 AUG 25 145 P,2025-08-15,145.0,P,3,12.2,10.65,12.4,-0.34,0.6092,155.5401,,BEST,Between Bid/Ask
2025-05-23 08:32:03,30 MAY 25 160 C,2025-05-30,160.0,C,2,3.75,3.75,3.75,0.4,0.6376,155.5401,,BEST,Buyer (At Ask)
2025-05-23 08:32:05,19 SEP 25 50 P,2025-09-19,50.0,P,2,0.25,0.1,0.25,-0.01,0.93,155.5401,,BEST,Buyer (At Ask)
2025-05-23 08:32:24,6 JUN 25 162.5 C,2025-06-06,162.5,C,1,4.45,3.85,5.4,0.38,0.5855,155.5401,,CBOE,Between Bid/Ask
2025-05-23 08:32:27,19 DEC 25 160 C,2025-12-19,160.0,C,1,26.5,26.5,27.65,0.58,0.581,155.5401,,PHLX,Seller (At Bid)
2025-05-23 08:32:30,6 JUN 25 145 C,2025-06-06,145.0,C,1,14.21,13.2,15.65,0.73,0.6493000000000001,155.5401,Spread,BEST,Between Bid/Ask
2025-05-23 08:32:30,6 JUN 25 148 C,2025-06-06,148.0,C,1,12.11,10.25,13.55,0.68,0.6381,155.5401,Spread,BEST,Between Bid/Ask
2025-05-23 08:32:30,20 JUN 25 170 C,2025-06-20,170.0,C,1,4.5,3.4,4.8,0.31,0.5540999999999999,155.5401,,CBOE,Between Bid/Ask
2025-05-23 08:32:30,20 JUN 25 170 C,2025-06-20,170.0,C,1,4.5,4.5,4.8,0.31,0.5540999999999999,155.5401,,NYSE,Seller (At Bid)
2025-05-23 08:32:30,17 DEC 27 70 P,2027-12-17,70.0,P,1,9.0,6.6,9.0,-0.08,0.6084,155.5401,,ISE,Buyer (At Ask)
2025-05-23 08:32:30,30 MAY 25 157.5 C,2025-05-30,157.5,C,1,4.3,4.3,4.85,0.46,0.5872999999999999,155.5401,,BEST,Seller (At Bid)
2025-05-23 08:32:31,20 JUN 25 155 P,2025-06-20,155.0,P,1,9.7,9.7,10.7,-0.45,0.591,155.5401,,BEST,Seller (At Bid)
2025-05-23 08:32:31,15 AUG 25 175 C,2025-08-15,175.0,C,1,10.5,10.5,11.4,0.4,0.5776,155.5401,,BEST,Seller (At Bid)
2025-05-23 08:32:31,20 JUN 25 155 P,2025-06-20,155.0,P,1,9.7,8.75,9.7,-0.45,0.591,155.5401,,BEST,Buyer (At Ask)
2025-05-23 08:32:33,20 JUN 25 90 P,2025-06-20,90.0,P,1,0.08,0.06,0.3,-0.01,0.8326,155.5401,,CBOE,Between Bid/Ask
2025-05-23 08:32:33,20 JUN 25 90 P,2025-06-20,90.0,P,1,0.08,0.06,0.3,-0.01,0.8326,155.5401,,CBOE,Between Bid/Ask
2025-05-23 08:32:34,16 JAN 26 150 C,2026-01-16,150.0,C,1,32.4,31.85,33.0,0.64,0.5777,155.5401,,BATS,Between Bid/Ask
2025-05-23 08:32:39,13 JUN 25 130 P,2025-06-13,130.0,P,1,1.02,0.56,1.68,-0.09,0.5978,155.5401,Spread,BEST,Between Bid/Ask
2025-05-23 08:32:39,13 JUN 25 135 P,2025-06-13,135.0,P,1,1.77,0.97,2.37,-0.14,0.5998,155.5401,Spread,BEST,Between Bid/Ask
2025-05-23 08:32:40,6 JUN 25 155 C,2025-06-06,155.0,C,2,7.61,7.1,8.45,0.54,0.5912,155.5401,Spread,ISE,Between Bid/Ask
2025-05-23 08:32:40,27 JUN 25 160 C,2025-06-27,160.0,C,1,8.95,8.95,10.7,0.48,0.5540999999999999,155.5401,,BEST,Seller (At Bid)
2025-05-23 08:32:40,6 JUN 25 170 C,2025-06-06,170.0,C,2,2.46,1.33,2.98,0.24,0.5878,155.5401,Spread,ISE,Between Bid/Ask
2025-05-23 08:32:40,6 JUN 25 150 C,2025-06-06,150.0,C,1,9.63,9.6,11.45,0.66,0.5279,155.5401,Spread,BOX,Between Bid/Ask
2025-05-23 08:32:40,6 JUN 25 145 C,2025-06-06,145.0,C,1,12.95,12.95,14.8,0.77,0.5199,155.5401,Spread,BOX,Seller (At Bid)
2025-05-23 08:32:41,19 SEP 25 50 P,2025-09-19,50.0,P,1,0.2,0.1,0.22,-0.01,0.9015000000000001,155.5401,,BOX,Between Bid/Ask
2025-05-23 08:32:41,19 SEP 25 50 P,2025-09-19,50.0,P,1,0.2,0.1,0.22,-0.01,0.9015000000000001,155.5401,,BOX,Between Bid/Ask
2025-05-23 08:32:46,30 MAY 25 160 C,2025-05-30,160.0,C,5,3.3,3.3,3.55,0.38,0.5843,155.5401,,BOX,Seller (At Bid)
2025-05-23 08:33:00,20 JUN 25 155 C,2025-06-20,155.0,C,1,9.95,9.95,10.8,0.53,0.5754,154.76,,BEST,Seller (At Bid)
2025-05-23 08:33:00,6 JUN 25 150 P,2025-06-06,150.0,P,5,5.0,4.25,5.0,-0.37,0.6006,154.76,,BEST,Buyer (At Ask)
2025-05-23 08:33:02,15 JAN 27 160 C,2027-01-15,160.0,C,1,45.18,43.05,47.3,0.65,0.5718,154.76,,CBOE,Between Bid/Ask
2025-05-23 08:33:04,30 MAY 25 170 C,2025-05-30,170.0,C,2,0.91,0.75,1.12,0.14,0.5939,154.76,,BATS,Between Bid/Ask
2025-05-23 08:33:19,30 MAY 25 130 C,2025-05-30,130.0,C,1,25.35,24.55,25.35,0.94,0.8343,154.76,,PHLX,Buyer (At Ask)
2025-05-23 08:33:21,20 JUN 25 185 C,2025-06-20,185.0,C,1,2.2,1.49,2.2,0.17,0.6078,154.76,,PHLX,Buyer (At Ask)
2025-05-23 08:33:27,19 SEP 25 165 C,2025-09-19,165.0,C,1,17.02,16.55,18.15,0.5,0.5820000000000001,154.76,Spread,BEST,Between Bid/Ask
2025-05-23 08:33:35,17 OCT 25 195 C,2025-10-17,195.0,C,1,9.8,9.8,10.85,0.33,0.5529,154.76,,BEST,Seller (At Bid)
2025-05-23 08:33:36,6 JUN 25 160 C,2025-06-06,160.0,C,1,5.5,5.5,5.9,0.42,0.6257,154.76,,BEST,Seller (At Bid)
2025-05-23 08:33:42,20 JUN 25 150 C,2025-06-20,150.0,C,3,13.2,13.2,13.85,0.61,0.618,154.76,,PHLX,Seller (At Bid)
2025-05-23 08:33:47,3 JUL 25 141 C,2025-07-03,141.0,C,1,21.0,19.55,21.0,0.71,0.6377,154.76,,NYSE,Buyer (At Ask)
2025-05-23 08:33:48,30 MAY 25 155 C,2025-05-30,155.0,C,1,5.59,5.2,5.8,0.51,0.6491,154.76,,BEST,Between Bid/Ask
2025-05-23 08:33:48,30 MAY 25 155 C,2025-05-30,155.0,C,1,5.59,5.2,5.8,0.51,0.6491,154.76,,BEST,Between Bid/Ask
2025-05-23 08:33:53,19 SEP 25 125 P,2025-09-19,125.0,P,1,7.6,7.35,7.85,-0.21,0.614,154.76,,BEST,Between Bid/Ask
2025-05-23 08:33:57,30 MAY 25 143 P,2025-05-30,143.0,P,1,1.16,0.79,1.5,-0.16,0.5979,154.76,,CBOE,Between Bid/Ask
2025-05-23 08:34:04,6 JUN 25 145 P,2025-06-06,145.0,P,1,2.95,2.95,3.3,-0.25,0.6031,155.8071,,NYSE,Seller (At Bid)
2025-05-23 08:34:05,18 JUL 25 185 C,2025-07-18,185.0,C,2,4.5,4.2,4.5,0.25,0.5447,155.8071,,BEST,Buyer (At Ask)
2025-05-23 08:34:26,30 MAY 25 152.5 P,2025-05-30,152.5,P,2,3.42,2.96,3.95,-0.38,0.5693,155.8071,,CBOE,Between Bid/Ask
2025-05-23 08:34:26,13 JUN 25 155 C,2025-06-13,155.0,C,2,9.64,8.85,9.9,0.55,0.6076,155.8071,,PHLX,Between Bid/Ask
2025-05-23 08:34:26,13 JUN 25 155 C,2025-06-13,155.0,C,1,9.66,8.85,9.9,0.55,0.6089,155.8071,,PHLX,Between Bid/Ask
2025-05-23 08:34:26,13 JUN 25 155 C,2025-06-13,155.0,C,1,9.67,8.85,9.9,0.55,0.6096,155.8071,,PHLX,Between Bid/Ask
2025-05-23 08:34:32,30 MAY 25 157.5 C,2025-05-30,157.5,C,1,4.8,4.6,5.0,0.47,0.6304,155.8071,,AMEX,Between Bid/Ask
2025-05-23 08:34:35,27 JUN 25 165 C,2025-06-27,165.0,C,13,7.8,7.05,8.75,0.42,0.5861999999999999,155.8071,,BATS,Between Bid/Ask
2025-05-23 08:34:36,30 MAY 25 157.5 C,2025-05-30,157.5,C,1,4.8,4.4,4.95,0.47,0.6304,155.8071,,BATS,Between Bid/Ask
2025-05-23 08:34:38,20 JUN 25 130 P,2025-06-20,130.0,P,1,2.03,1.67,2.03,-0.13,0.6455,155.8071,,BEST,Buyer (At Ask)
2025-05-23 08:34:39,18 JUL 25 180 C,2025-07-18,180.0,C,1,5.57,5.3,5.8,0.29,0.547,155.8071,Spread,C2,Between Bid/Ask
2025-05-23 08:34:39,18 JUL 25 160 C,2025-07-18,160.0,C,1,12.44,11.95,13.05,0.51,0.5715,155.8071,Spread,C2,Between Bid/Ask
2025-05-23 08:34:41,18 JUL 25 155 C,2025-07-18,155.0,C,1,15.1,14.3,15.3,0.56,0.59,155.8071,,BEST,Between Bid/Ask
2025-05-23 08:34:41,19 SEP 25 50 P,2025-09-19,50.0,P,2,0.16,0.16,0.22,-0.01,0.8763,155.8071,,BEST,Seller (At Bid)
2025-05-23 08:34:41,6 JUN 25 160 C,2025-06-06,160.0,C,1,6.0,5.6,6.0,0.44,0.6296,155.8071,,BEST,Buyer (At Ask)
2025-05-23 08:34:41,6 JUN 25 160 C,2025-06-06,160.0,C,1,6.0,5.6,6.0,0.44,0.6296,155.8071,,AMEX,Buyer (At Ask)
2025-05-23 08:34:42,30 MAY 25 165 C,2025-05-30,165.0,C,7,2.3,1.9,2.3,0.28,0.6352,155.8071,,PHLX,Buyer (At Ask)
2025-05-23 08:34:42,6 JUN 25 167.5 C,2025-06-06,167.5,C,1,2.85,2.32,3.5,0.28,0.5635,155.8071,,BATS,Between Bid/Ask
2025-05-23 08:34:43,30 MAY 25 157.5 C,2025-05-30,157.5,C,2,4.89,4.45,5.1,0.47,0.6406999999999999,155.8071,,CBOE,Between Bid/Ask
2025-05-23 08:34:50,20 JUN 25 180 C,2025-06-20,180.0,C,15,2.45,2.17,2.82,0.2,0.5504,155.8071,Spread,ISE,Between Bid/Ask
2025-05-23 08:34:50,20 JUN 25 200 C,2025-06-20,200.0,C,15,0.56,0.37,0.7,0.06,0.5415,155.8071,Spread,ISE,Between Bid/Ask
2025-05-23 08:35:01,19 SEP 25 200 C,2025-09-19,200.0,C,1,7.62,7.35,7.9,0.28,0.5608,156.65,Spread,CBOE,Between Bid/Ask
2025-05-23 08:35:01,18 JUL 25 170 C,2025-07-18,170.0,C,1,8.47,8.15,8.8,0.4,0.5432,156.65,Spread,CBOE,Between Bid/Ask
2025-05-23 08:35:02,19 DEC 25 190 C,2025-12-19,190.0,C,1,16.0,14.45,16.0,0.42,0.5535,156.65,,NYSE,Buyer (At Ask)
2025-05-23 08:35:05,27 JUN 25 149 C,2025-06-27,149.0,C,2,15.49,14.15,16.25,0.65,0.5797,156.65,,AMEX,Between Bid/Ask
2025-05-23 08:35:06,13 JUN 25 150 C,2025-06-13,150.0,C,1,12.75,12.0,13.5,0.65,0.6006,156.65,,BEST,Between Bid/Ask
2025-05-23 08:35:14,20 JUN 25 130 P,2025-06-20,130.0,P,5,1.9,1.9,1.92,-0.13,0.6431999999999999,156.65,,BEST,Seller (At Bid)
2025-05-23 08:35:14,15 JAN 27 155 C,2027-01-15,155.0,C,1,48.0,46.4,48.75,0.67,0.5688,156.65,,BATS,Between Bid/Ask
2025-05-23 08:35:15,19 DEC 25 150 C,2025-12-19,150.0,C,1,31.64,30.5,32.35,0.64,0.5853,156.65,,PHLX,Between Bid/Ask
2025-05-23 08:35:17,27 JUN 25 170 C,2025-06-27,170.0,C,10,5.78,5.35,6.2,0.35,0.5459,156.65,Spread,BEST,Between Bid/Ask
2025-05-23 08:35:17,27 JUN 25 200 C,2025-06-27,200.0,C,10,1.41,0.0,2.82,0.11,0.5882999999999999,156.65,Spread,BEST,Between Bid/Ask
2025-05-23 08:35:17,27 JUN 25 165 C,2025-06-27,165.0,C,10,7.98,7.25,8.7,0.43,0.5769,156.65,Spread,BEST,Between Bid/Ask
2025-05-23 08:35:17,27 JUN 25 195 C,2025-06-27,195.0,C,10,2.04,1.13,2.95,0.15,0.6048,156.65,Spread,BEST,Between Bid/Ask
2025-05-23 08:35:23,30 MAY 25 160 C,2025-05-30,160.0,C,1,3.69,3.45,3.9,0.42,0.5779,156.65,,BEST,Between Bid/Ask
2025-05-23 08:35:24,27 JUN 25 155 C,2025-06-27,155.0,C,1,12.0,12.0,12.5,0.57,0.5654,156.65,,NYSE,Seller (At Bid)
2025-05-23 08:35:24,13 JUN 25 160 C,2025-06-13,160.0,C,1,7.75,7.75,8.15,0.48,0.6039,156.65,,PHLX,Seller (At Bid)
2025-05-23 08:35:25,18 JUN 26 180 C,2026-06-18,180.0,C,6,29.0,27.35,30.0,0.54,0.5507,156.65,,BATS,Between Bid/Ask
2025-05-23 08:35:42,27 JUN 25 155 C,2025-06-27,155.0,C,99,12.0,12.0,12.5,0.57,0.5654,156.65,,NYSE,Seller (At Bid)
2025-05-23 08:35:44,18 JUL 25 170 C,2025-07-18,170.0,C,2,8.54,8.3,8.9,0.4,0.5461,156.65,,PHLX,Between Bid/Ask
2025-05-23 08:35:44,18 JUL 25 170 C,2025-07-18,170.0,C,2,8.53,8.3,8.9,0.4,0.5457,156.65,,PHLX,Between Bid/Ask
2025-05-23 08:35:44,18 JUL 25 170 C,2025-07-18,170.0,C,2,8.52,8.3,8.9,0.4,0.5453,156.65,,PHLX,Between Bid/Ask
2025-05-23 08:35:44,18 JUL 25 170 C,2025-07-18,170.0,C,2,8.51,8.3,8.9,0.4,0.5449,156.65,,PHLX,Between Bid/Ask
2025-05-23 08:35:44,18 JUL 25 170 C,2025-07-18,170.0,C,2,8.5,8.3,8.9,0.4,0.5444,156.65,,PHLX,Between Bid/Ask
2025-05-23 08:35:44,18 JUL 25 170 C,2025-07-18,170.0,C,10,8.49,8.3,8.9,0.4,0.544,156.65,,PHLX,Between Bid/Ask
2025-05-23 08:35:45,16 JAN 26 155 P,2026-01-16,155.0,P,1,25.83,25.55,26.05,-0.39,0.5721,156.65,,PHLX,Between Bid/Ask
2025-05-23 08:35:47,30 MAY 25 150 C,2025-05-30,150.0,C,1,9.23,8.7,9.5,0.71,0.5991,156.65,,BATS,Between Bid/Ask
2025-05-23 08:35:49,30 MAY 25 165 C,2025-05-30,165.0,C,1,2.02,1.75,2.23,0.27,0.5657,156.65,,PHLX,Between Bid/Ask
2025-05-23 08:35:57,16 JAN 26 115 C,2026-01-16,115.0,C,1,54.52,52.85,54.8,0.81,0.6373,156.65,,BATS,Between Bid/Ask
2025-05-23 08:36:10,30 MAY 25 148 C,2025-05-30,148.0,C,3,11.2,9.6,11.2,0.73,0.7091,156.34,,NYSE,Buyer (At Ask)
2025-05-23 08:36:10,15 JAN 27 100 C,2027-01-15,100.0,C,1,76.6,74.35,77.25,0.84,0.6341,156.34,Spread,BEST,Between Bid/Ask
2025-05-23 08:36:10,15 JAN 27 100 P,2027-01-15,100.0,P,1,13.61,12.75,14.75,-0.15,0.5922999999999999,156.34,Spread,BEST,Between Bid/Ask
2025-05-23 08:36:10,15 JAN 27 100 C,2027-01-15,100.0,C,1,76.6,74.35,77.25,0.84,0.6341,156.34,Spread,C2,Between Bid/Ask
2025-05-23 08:36:10,15 JAN 27 100 P,2027-01-15,100.0,P,1,13.61,12.75,14.75,-0.15,0.5922999999999999,156.34,Spread,C2,Between Bid/Ask
2025-05-23 08:36:27,13 JUN 25 131 P,2025-06-13,131.0,P,3,0.97,0.34,1.61,-0.09,0.5826,156.34,Spread,ISE,Between Bid/Ask
2025-05-23 08:36:27,13 JUN 25 136 P,2025-06-13,136.0,P,3,1.63,0.96,2.27,-0.14,0.5759000000000001,156.34,Spread,ISE,Between Bid/Ask
2025-05-23 08:36:28,30 MAY 25 165 C,2025-05-30,165.0,C,1,2.12,1.99,2.41,0.28,0.5909,156.34,,CBOE,Between Bid/Ask
2025-05-23 08:36:28,15 AUG 25 110 P,2025-08-15,110.0,P,1,2.72,2.32,2.87,-0.1,0.6666,156.34,,BATS,Between Bid/Ask
2025-05-23 08:36:32,6 JUN 25 160 C,2025-06-06,160.0,C,1,5.85,5.65,6.15,0.45,0.5978,156.34,,CBOE,Between Bid/Ask
2025-05-23 08:36:39,13 JUN 25 170 C,2025-06-13,170.0,C,1,4.0,3.55,4.0,0.31,0.5846,156.34,,NYSE,Buyer (At Ask)
2025-05-23 08:36:40,27 JUN 25 167.5 C,2025-06-27,167.5,C,3,6.9,6.45,6.9,0.39,0.5714,156.34,,NYSE,Buyer (At Ask)
2025-05-23 08:36:40,30 MAY 25 170 C,2025-05-30,170.0,C,1,1.15,0.98,1.15,0.17,0.5927,156.34,,BEST,Buyer (At Ask)
2025-05-23 08:36:40,16 JAN 26 175 C,2026-01-16,175.0,C,3,22.9,22.15,22.9,0.51,0.5702,156.34,,NYSE,Buyer (At Ask)
2025-05-23 08:36:49,19 SEP 25 200 C,2025-09-19,200.0,C,1,7.75,7.5,8.0,0.29,0.568,156.34,Spread,CBOE,Between Bid/Ask
2025-05-23 08:36:49,15 AUG 25 180 C,2025-08-15,180.0,C,1,9.75,9.55,10.0,0.37,0.5897,156.34,Spread,CBOE,Between Bid/Ask
2025-05-23 08:36:52,30 MAY 25 165 C,2025-05-30,165.0,C,1,2.37,2.37,2.37,0.29,0.6244,156.34,,BEST,Buyer (At Ask)
2025-05-23 08:36:58,6 JUN 25 165 C,2025-06-06,165.0,C,4,4.1,3.7,4.3,0.35,0.5995,156.34,,CBOE,Between Bid/Ask
2025-05-23 08:37:03,20 JUN 25 170 C,2025-06-20,170.0,C,1,5.2,5.2,5.6,0.34,0.5669,157.062,,PHLX,Seller (At Bid)
2025-05-23 08:37:04,30 MAY 25 157.5 C,2025-05-30,157.5,C,1,5.1,5.1,5.2,0.51,0.5948,157.062,,NYSE,Seller (At Bid)
2025-05-23 08:37:07,6 JUN 25 155 C,2025-06-06,155.0,C,10,8.6,8.6,8.9,0.57,0.603,157.062,,BOX,Seller (At Bid)
2025-05-23 08:37:08,30 MAY 25 157.5 C,2025-05-30,157.5,C,1,5.05,4.9,5.2,0.51,0.5891,157.062,,PHLX,Between Bid/Ask
2025-05-23 08:37:10,20 JUN 25 150 P,2025-06-20,150.0,P,1,6.75,6.35,7.1,-0.35,0.5907,157.062,,CBOE,Between Bid/Ask
2025-05-23 08:37:11,21 NOV 25 125 C,2025-11-21,125.0,C,3,45.0,45.0,45.9,0.78,0.6243,157.062,,BEST,Seller (At Bid)
2025-05-23 08:37:11,18 JUL 25 160 C,2025-07-18,160.0,C,15,12.8,12.4,13.05,0.52,0.5599000000000001,157.062,,BATS,Between Bid/Ask
2025-05-23 08:37:14,30 MAY 25 160 C,2025-05-30,160.0,C,1,4.1,3.55,4.1,0.43,0.6051,157.062,,PHLX,Buyer (At Ask)
2025-05-23 08:37:21,21 NOV 25 125 C,2025-11-21,125.0,C,5,45.19,43.55,45.85,0.78,0.6301,157.062,,BEST,Between Bid/Ask
2025-05-23 08:37:21,21 NOV 25 125 C,2025-11-21,125.0,C,5,45.19,43.55,45.85,0.78,0.6301,157.062,,BEST,Between Bid/Ask
2025-05-23 08:37:21,21 NOV 25 125 C,2025-11-21,125.0,C,3,45.27,43.55,45.85,0.78,0.6325999999999999,157.062,,BEST,Between Bid/Ask
2025-05-23 08:37:21,21 NOV 25 125 C,2025-11-21,125.0,C,3,45.27,43.55,45.85,0.78,0.6325999999999999,157.062,,BEST,Between Bid/Ask
2025-05-23 08:37:21,21 NOV 25 125 C,2025-11-21,125.0,C,1,45.3,43.55,45.85,0.78,0.6335000000000001,157.062,,BEST,Between Bid/Ask
2025-05-23 08:37:21,15 AUG 25 175 C,2025-08-15,175.0,C,4,11.43,10.1,11.6,0.41,0.5882999999999999,157.062,,BEST,Between Bid/Ask
2025-05-23 08:37:21,15 AUG 25 175 C,2025-08-15,175.0,C,4,11.43,10.1,11.6,0.41,0.5882999999999999,157.062,,BEST,Between Bid/Ask
2025-05-23 08:37:23,19 SEP 25 200 C,2025-09-19,200.0,C,1,7.92,7.7,8.0,0.29,0.5667,157.062,,BEST,Between Bid/Ask
2025-05-23 08:37:25,16 JAN 26 175 C,2026-01-16,175.0,C,1,23.0,22.6,23.6,0.51,0.5648,157.062,,BATS,Between Bid/Ask
2025-05-23 08:37:28,18 JUL 25 150 P,2025-07-18,150.0,P,3,10.05,10.05,11.35,-0.37,0.5688,157.062,,BOX,Seller (At Bid)
2025-05-23 08:37:29,30 MAY 25 155 C,2025-05-30,155.0,C,2,6.5,6.1,6.5,0.58,0.609,157.062,,BEST,Buyer (At Ask)
2025-05-23 08:37:29,6 JUN 25 152.5 C,2025-06-06,152.5,C,2,10.1,9.6,11.3,0.62,0.6135,157.062,,BEST,Between Bid/Ask
2025-05-23 08:37:31,13 JUN 25 177.5 C,2025-06-13,177.5,C,10,2.4,2.4,2.56,0.21,0.5692,157.062,,BEST,Seller (At Bid)
2025-05-23 08:37:34,20 JUN 25 150 C,2025-06-20,150.0,C,5,14.37,13.7,15.0,0.65,0.6011,157.062,,CBOE,Between Bid/Ask
2025-05-23 08:37:35,27 JUN 25 175 C,2025-06-27,175.0,C,1,4.8,3.75,4.8,0.3,0.5584,157.062,,NYSE,Buyer (At Ask)
2025-05-23 08:37:35,19 SEP 25 200 C,2025-09-19,200.0,C,1,8.0,7.75,8.2,0.29,0.5693,157.062,,BEST,Between Bid/Ask
2025-05-23 08:37:35,13 JUN 25 175 C,2025-06-13,175.0,C,3,3.2,2.61,3.2,0.25,0.5972999999999999,157.062,,BEST,Buyer (At Ask)
2025-05-23 08:37:37,6 JUN 25 160 C,2025-06-06,160.0,C,2,6.25,6.25,6.6,0.47,0.6034,157.062,,NYSE,Seller (At Bid)
2025-05-23 08:37:37,30 MAY 25 157.5 C,2025-05-30,157.5,C,1,5.24,4.6,5.35,0.51,0.6106,157.062,,PHLX,Between Bid/Ask
2025-05-23 08:37:40,30 MAY 25 160 C,2025-05-30,160.0,C,1,3.97,3.7,4.25,0.43,0.5902000000000001,157.062,Spread,CBOE,Between Bid/Ask
2025-05-23 08:37:40,30 MAY 25 157.5 C,2025-05-30,157.5,C,1,5.05,4.75,5.35,0.51,0.5891,157.062,Spread,CBOE,Between Bid/Ask
2025-05-23 08:37:40,6 JUN 25 150 C,2025-06-06,150.0,C,1,11.9,11.9,11.95,0.67,0.6396999999999999,157.062,,PHLX,Seller (At Bid)
2025-05-23 08:37:40,6 JUN 25 150 C,2025-06-06,150.0,C,1,11.8,11.3,11.9,0.67,0.6308,157.062,,BEST,Between Bid/Ask
2025-05-23 08:37:41,30 MAY 25 104 P,2025-05-30,104.0,P,10,0.05,0.01,0.05,-0.01,1.1942,157.062,,BEST,Buyer (At Ask)
2025-05-23 08:37:41,30 MAY 25 170 C,2025-05-30,170.0,C,12,1.25,1.12,1.4,0.18,0.5879,157.062,,PHLX,Between Bid/Ask
2025-05-23 08:37:44,30 MAY 25 177.5 C,2025-05-30,177.5,C,2,0.43,0.27,0.75,0.08,0.5854,157.062,,ISE,Between Bid/Ask
